# Saarthi dynamic block geography — India-wide LGD registry.
# GENERATED by scripts/build_india_blocks.py — do not hand-edit rows.
# Hierarchy + LGD codes: Ministry of Panchayati Raj LGD block table via the
# India Data Portal CKAN mirror (ODbL):
# https://ckandev.indiadataportal.com/dataset/lgd-codes (block-lgd-codes.csv).
# Coordinates: Sangrur/Malerkotla seed rows are Bhuvan polygon bbox-centres
# (location_method=bhuvan_polygon_centroid); rows joined to the bharatlas
# LGD block polygons use true polygon bbox-centres
# (location_method=polygon_centroid); the small remainder without polygons
# uses Open-Meteo geocoding town locations accepted ONLY on admin1
# (state) match (location_method=geocoded_centroid). Per-row queries in
# data/processed/geography/blocks_build.json. Rows without verified
# coordinates are DROPPED (never invented) — see skipped list there.
# Legacy deviations: 'Moonak' keeps Bhuvan ID bhuvan_b_274 (no current LGD
# development-block entry); legacy 'Lehra' = LGD 'Lehragaga' (344).
state_code,state_name,district_code,district_name,block_code,block_name,latitude,longitude,location_method
27,Maharashtra,487,Nashik,4481,Deola,20.44825,74.22289,polygon_centroid
27,Maharashtra,487,Nashik,4482,Dindori,20.25568,73.79022,polygon_centroid
27,Maharashtra,487,Nashik,4483,Igatpuri,19.73978,73.66251,polygon_centroid
27,Maharashtra,487,Nashik,4484,Kalwan,20.52518,73.93742,polygon_centroid
27,Maharashtra,487,Nashik,4485,Malegaon,20.58967,74.56093,polygon_centroid
27,Maharashtra,487,Nashik,4486,Nandgaon,20.33362,74.67059,polygon_centroid
27,Maharashtra,487,Nashik,4487,Nashik,19.97232,73.75604,polygon_centroid
27,Maharashtra,487,Nashik,4488,Niphad,20.08523,74.11081,polygon_centroid
27,Maharashtra,487,Nashik,4489,Peth,20.25913,73.51637,polygon_centroid
27,Maharashtra,487,Nashik,4490,Sinnar,19.80815,74.09,polygon_centroid
27,Maharashtra,487,Nashik,4491,Surgana,20.53902,73.59572,polygon_centroid
27,Maharashtra,487,Nashik,4492,Trimbak,19.9865,73.44531,polygon_centroid
27,Maharashtra,487,Nashik,4493,Yeola,20.07945,74.50046,polygon_centroid
27,Maharashtra,488,Osmanabad,4494,Bhoom,18.50719,75.60071,polygon_centroid
27,Maharashtra,488,Osmanabad,4495,Kalamb,18.47468,76.04997,polygon_centroid
27,Maharashtra,488,Osmanabad,4496,Lohara,17.8998,76.40421,polygon_centroid
27,Maharashtra,488,Osmanabad,4497,Omerga,17.83995,76.58801,polygon_centroid
27,Maharashtra,488,Osmanabad,4498,Osmanabad,18.21868,76.12,polygon_centroid
27,Maharashtra,488,Osmanabad,4499,Paranda,18.34591,75.48736,polygon_centroid
27,Maharashtra,488,Osmanabad,4500,Tuljapur,17.87806,76.12053,polygon_centroid
27,Maharashtra,488,Osmanabad,4501,Washi,18.53475,75.75698,polygon_centroid
27,Maharashtra,489,Parbhani,4502,Gangakhed,18.91192,76.75391,polygon_centroid
27,Maharashtra,489,Parbhani,4503,Jintur,19.61118,76.69418,polygon_centroid
27,Maharashtra,489,Parbhani,4504,Manwat,19.25363,76.54035,polygon_centroid
27,Maharashtra,489,Parbhani,4505,Palam,18.97825,76.95716,polygon_centroid
27,Maharashtra,489,Parbhani,4506,Parbhani,19.24188,76.77566,polygon_centroid
27,Maharashtra,489,Parbhani,4507,Pathri,19.22106,76.35696,polygon_centroid
27,Maharashtra,489,Parbhani,4508,Purna,19.18064,76.99169,polygon_centroid
27,Maharashtra,489,Parbhani,4509,Sailu,19.50561,76.47442,polygon_centroid
27,Maharashtra,489,Parbhani,4510,Sonpeth,18.97917,76.55808,polygon_centroid
27,Maharashtra,490,Pune,4511,Ambegaon,19.0319,73.83938,polygon_centroid
27,Maharashtra,490,Pune,4512,Baramati,18.21809,74.46056,polygon_centroid
27,Maharashtra,490,Pune,4513,Bhor,18.21059,73.82292,polygon_centroid
27,Maharashtra,490,Pune,4514,Daund,18.48342,74.49316,polygon_centroid
27,Maharashtra,490,Pune,4515,Haveli,18.52876,73.91228,polygon_centroid
27,Maharashtra,490,Pune,4516,Indapur,18.1124,74.9089,polygon_centroid
27,Maharashtra,490,Pune,4517,Junnar,19.19937,73.97293,polygon_centroid
27,Maharashtra,490,Pune,4518,Khed,18.84998,73.78011,polygon_centroid
27,Maharashtra,490,Pune,4519,Maval,18.78475,73.55106,polygon_centroid
27,Maharashtra,490,Pune,4520,Mulshi,18.51298,73.55507,polygon_centroid
27,Maharashtra,490,Pune,4521,Pune City,18.52594,73.88447,polygon_centroid
27,Maharashtra,490,Pune,4522,Purandar,18.27065,74.0949,polygon_centroid
27,Maharashtra,490,Pune,4523,Shirur,18.75971,74.2866,polygon_centroid
27,Maharashtra,490,Pune,4524,Velhe,18.30244,73.61842,polygon_centroid
27,Maharashtra,491,Raigad,4525,Alibag,18.65659,72.9628,polygon_centroid
27,Maharashtra,491,Raigad,4526,Karjat,18.96189,73.40511,polygon_centroid
27,Maharashtra,491,Raigad,4527,Khalapur,18.84575,73.2702,polygon_centroid
27,Maharashtra,491,Raigad,4528,Mahad,18.10145,73.47549,polygon_centroid
27,Maharashtra,491,Raigad,4529,Mangaon,18.29584,73.29719,polygon_centroid
27,Maharashtra,491,Raigad,4530,Mhasala,18.12034,73.14307,polygon_centroid
27,Maharashtra,491,Raigad,4531,Murud,18.40017,72.9777,polygon_centroid
27,Maharashtra,491,Raigad,4532,Panvel,18.96568,73.11359,polygon_centroid
27,Maharashtra,491,Raigad,4533,Pen,18.6954,73.11532,polygon_centroid
27,Maharashtra,491,Raigad,4534,Poladpur,17.96943,73.54273,polygon_centroid
27,Maharashtra,491,Raigad,4535,Roha,18.44609,73.1472,polygon_centroid
27,Maharashtra,491,Raigad,4536,Shrivardhan,18.13232,73.0287,polygon_centroid
27,Maharashtra,491,Raigad,4537,Sudhagad,18.58009,73.28246,polygon_centroid
27,Maharashtra,491,Raigad,4538,Tala,18.28805,73.13206,polygon_centroid
27,Maharashtra,491,Raigad,4539,Uran,18.88205,73.00373,polygon_centroid
27,Maharashtra,492,Ratnagiri,4540,Chipalun,17.42748,73.53307,polygon_centroid
27,Maharashtra,492,Ratnagiri,4541,Dapoli,17.75486,73.21166,polygon_centroid
27,Maharashtra,492,Ratnagiri,4542,Guhagar,17.40768,73.28415,polygon_centroid
27,Maharashtra,492,Ratnagiri,4543,Khed,17.73171,73.49633,polygon_centroid
27,Maharashtra,492,Ratnagiri,4544,Lanja,16.85166,73.56502,polygon_centroid
27,Maharashtra,492,Ratnagiri,4545,Mandangad,17.97629,73.20238,polygon_centroid
27,Maharashtra,492,Ratnagiri,4546,Rajapur,16.63858,73.58397,polygon_centroid
27,Maharashtra,492,Ratnagiri,4547,Ratnagiri,17.02674,73.37025,polygon_centroid
27,Maharashtra,492,Ratnagiri,4548,Sangmeshwar,17.11663,73.61944,polygon_centroid
27,Maharashtra,493,Sangli,4549,Atpadi,17.42754,74.86216,polygon_centroid
27,Maharashtra,493,Sangli,4550,Jath,17.07354,75.33398,polygon_centroid
27,Maharashtra,493,Sangli,4551,Kadegaon,17.3251,74.37336,polygon_centroid
27,Maharashtra,493,Sangli,4552,Kavathemahankal,17.05337,74.90256,polygon_centroid
27,Maharashtra,493,Sangli,4553,Khanapur-vita,17.29032,74.65207,polygon_centroid
27,Maharashtra,493,Sangli,4554,Miraj,16.85797,74.68211,polygon_centroid
27,Maharashtra,493,Sangli,4555,Palus,17.09752,74.41496,polygon_centroid
27,Maharashtra,493,Sangli,4556,Shirala,17.08065,73.93369,polygon_centroid
27,Maharashtra,493,Sangli,4557,Tasgaon,17.0898,74.67296,polygon_centroid
27,Maharashtra,493,Sangli,4558,Valva-islampur,17.02239,74.30534,polygon_centroid
27,Maharashtra,494,Satara,4559,Jawali,17.72519,73.7748,polygon_centroid
27,Maharashtra,494,Satara,4560,Karad,17.31446,74.13405,polygon_centroid
27,Maharashtra,494,Satara,4561,Khandala,18.0639,74.03266,polygon_centroid
27,Maharashtra,494,Satara,4562,Khatav,17.63721,74.44907,polygon_centroid
27,Maharashtra,494,Satara,4563,Koregaon,17.73592,74.15069,polygon_centroid
27,Maharashtra,494,Satara,4564,Mahabaleshwar,17.89277,73.68932,polygon_centroid
27,Maharashtra,494,Satara,4565,Man,17.67966,74.63398,polygon_centroid
27,Maharashtra,494,Satara,4566,Patan,17.3542,73.85478,polygon_centroid
27,Maharashtra,494,Satara,4567,Phaltan,17.95692,74.43273,polygon_centroid
27,Maharashtra,494,Satara,4568,Satara,17.64618,73.98184,polygon_centroid
27,Maharashtra,494,Satara,4569,Wai,17.94365,73.84225,polygon_centroid
27,Maharashtra,495,Sindhudurg,4570,Deogad,16.38427,73.47457,polygon_centroid
27,Maharashtra,495,Sindhudurg,4571,Dodamarg,15.73583,74.05614,polygon_centroid
27,Maharashtra,495,Sindhudurg,4572,Kankavali,16.3756,73.77853,polygon_centroid
27,Maharashtra,495,Sindhudurg,4573,Kudal,16.06079,73.78401,polygon_centroid
27,Maharashtra,495,Sindhudurg,4574,Malvan,16.1357,73.5655,polygon_centroid
27,Maharashtra,495,Sindhudurg,4575,Sawantwadi,15.89198,73.88999,polygon_centroid
27,Maharashtra,495,Sindhudurg,4576,Vaibhavawadi,16.53238,73.77323,polygon_centroid
27,Maharashtra,495,Sindhudurg,4577,Vengurla,15.87006,73.6253,polygon_centroid
27,Maharashtra,496,Solapur,4578,Akkalkot,17.51746,76.1596,polygon_centroid
27,Maharashtra,496,Solapur,4579,Barshi,18.18911,75.78058,polygon_centroid
27,Maharashtra,496,Solapur,4580,Karmala,18.32077,75.0994,polygon_centroid
27,Maharashtra,496,Solapur,4581,Madha,18.07043,75.36229,polygon_centroid
27,Maharashtra,496,Solapur,4582,Malshiras,17.80884,74.91011,polygon_centroid
27,Maharashtra,496,Solapur,4583,Mangalvedhe,17.40005,75.46793,polygon_centroid
27,Maharashtra,496,Solapur,4584,Mohol,17.76927,75.59038,polygon_centroid
27,Maharashtra,496,Solapur,4585,Pandharpur,17.72643,75.33407,polygon_centroid
27,Maharashtra,496,Solapur,4586,Sangola,17.40934,75.09302,polygon_centroid
27,Maharashtra,496,Solapur,4587,Solapur North,17.77536,75.85066,polygon_centroid
27,Maharashtra,496,Solapur,4588,South Solapur,17.60582,75.88732,polygon_centroid
27,Maharashtra,497,Thane,4589,Ambernath,19.14298,73.24788,polygon_centroid
27,Maharashtra,497,Thane,4590,Bhiwandi,19.36266,73.09397,polygon_centroid
27,Maharashtra,497,Thane,4593,Kalyan,19.27101,73.18906,polygon_centroid
27,Maharashtra,497,Thane,4595,Murbad,19.28844,73.54244,polygon_centroid
27,Maharashtra,497,Thane,4597,Shahapur,19.51554,73.44295,polygon_centroid
27,Maharashtra,498,Wardha,4604,Arvi,20.93604,78.36312,polygon_centroid
27,Maharashtra,498,Wardha,4605,Ashti,21.20601,78.18662,polygon_centroid
27,Maharashtra,498,Wardha,4606,Deoli,20.63165,78.45728,polygon_centroid
27,Maharashtra,498,Wardha,4607,Hinganghat,20.47369,78.73955,polygon_centroid
27,Maharashtra,498,Wardha,4608,Karanja,21.11189,78.44094,polygon_centroid
27,Maharashtra,498,Wardha,4609,Samudrapur,20.61284,79.00604,polygon_centroid
27,Maharashtra,498,Wardha,4610,Seloo,20.8635,78.72565,polygon_centroid
27,Maharashtra,498,Wardha,4611,Wardha,20.73521,78.60337,polygon_centroid
27,Maharashtra,499,Washim,4612,Karanja,20.55304,77.5051,polygon_centroid
27,Maharashtra,499,Washim,4613,Malegaon,20.25863,77.01613,polygon_centroid
27,Maharashtra,499,Washim,4614,Mangrulpir,20.27542,77.31775,polygon_centroid
27,Maharashtra,499,Washim,4615,Manora,20.22439,77.52179,polygon_centroid
27,Maharashtra,499,Washim,4616,Risod,20.03692,76.81008,polygon_centroid
27,Maharashtra,499,Washim,4617,Washim,20.0904,77.18714,polygon_centroid
27,Maharashtra,500,Yavatmal,4618,Arni,20.05331,78.03651,polygon_centroid
27,Maharashtra,500,Yavatmal,4619,Babhulgaon,20.57272,78.14099,polygon_centroid
27,Maharashtra,500,Yavatmal,4620,Darwha,20.32539,77.78914,polygon_centroid
27,Maharashtra,500,Yavatmal,4621,Digras,20.09689,77.76327,polygon_centroid
27,Maharashtra,500,Yavatmal,4622,Ghatanji,20.0194,78.28509,polygon_centroid
27,Maharashtra,500,Yavatmal,4623,Kalamb,20.37177,78.36306,polygon_centroid
27,Maharashtra,500,Yavatmal,4624,Kelapur,20.02497,78.54497,polygon_centroid
27,Maharashtra,500,Yavatmal,4625,Mahagaon,19.83283,77.79116,polygon_centroid
27,Maharashtra,500,Yavatmal,4626,Maregaon,20.15215,78.7947,polygon_centroid
27,Maharashtra,500,Yavatmal,4627,Ner,20.49028,77.83438,polygon_centroid
27,Maharashtra,500,Yavatmal,4628,Pusad,19.88595,77.46936,polygon_centroid
27,Maharashtra,500,Yavatmal,4629,Ralegaon,20.32792,78.60019,polygon_centroid
27,Maharashtra,500,Yavatmal,4630,Umarkhed,19.59865,77.85083,polygon_centroid
27,Maharashtra,500,Yavatmal,4631,Wani,19.977,78.96058,polygon_centroid
27,Maharashtra,500,Yavatmal,4632,Yavatmal,20.32557,78.15424,polygon_centroid
27,Maharashtra,500,Yavatmal,4633,Zari Jamni,19.88422,78.75926,polygon_centroid
27,Maharashtra,665,Palghar,4591,Dahanu,19.98218,72.89461,polygon_centroid
27,Maharashtra,665,Palghar,4592,Jawhar,19.95772,73.21291,polygon_centroid
27,Maharashtra,665,Palghar,4594,Mokhada,19.89243,73.38183,polygon_centroid
27,Maharashtra,665,Palghar,4596,Palghar,19.67982,72.81743,polygon_centroid
27,Maharashtra,665,Palghar,4598,Talasari,20.14832,72.87541,polygon_centroid
27,Maharashtra,665,Palghar,4601,Vasai,19.43956,72.88177,polygon_centroid
27,Maharashtra,665,Palghar,4602,Vikramgad,19.81533,73.07202,polygon_centroid
27,Maharashtra,665,Palghar,4603,Wada,19.64684,73.13847,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4689,Anantapur,14.6536,77.5952,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4690,Atmakur,14.61035,77.39643,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4692,Beluguppa,14.67549,77.17163,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4693,Bommanahal,14.9505,77.00997,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4694,Brahmasamudram,14.56114,76.94904,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4696,Bukkarayasamudram,14.70409,77.68205,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4699,D.hirehal,14.93517,76.8622,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4702,Garladinne,14.84945,77.539,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4703,Gooty,15.1304,77.64235,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4706,Gummagatta,14.61246,76.87447,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4707,Guntakal,15.11982,77.45107,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4710,Kalyandrug,14.54016,77.2102,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4711,Kambadur,14.3973,77.24236,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4713,Kanekal,14.81679,77.07649,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4715,Kudair,14.77659,77.41917,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4716,Kundurpi,14.32743,77.04551,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4723,Narpala,14.7098,77.80247,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4725,Pamidi,14.97049,77.53222,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4727,Peddapappur,14.91498,77.84583,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4728,Peddavadugur,15.00513,77.70598,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4730,Putlur,14.75266,77.96878,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4733,Raptadu,14.54961,77.57438,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4734,Rayadurg,14.7178,76.91696,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4737,Settur,14.4271,76.98867,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4738,Singanamala,14.84895,77.70687,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4741,Tadipatri,14.93878,78.02715,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4744,Uravakonda,14.87221,77.24518,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4745,Vajrakarur,15.0056,77.34921,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4746,Vidapanakal,15.04145,77.20394,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4747,Yadiki,15.0549,77.88482,polygon_centroid
28,Andhra Pradesh,502,Anantapur,4748,Yellanur,14.65195,78.02999,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4750,Baireddipalle,13.09304,78.61408,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4751,Bangarupalem,13.19102,78.91295,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4755,Chittoor,13.16081,79.13249,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4756,Chowdepalle,13.44697,78.67605,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4757,Gangadhara Nellore,13.22824,79.22472,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4758,Gangavaram,13.23554,78.69478,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4759,Gudipala,13.08734,79.15047,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4760,Gudupalle,12.77673,78.28934,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4762,Irala,13.38377,78.99822,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4767,Karvetinagar,13.3859,79.43005,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4768,Kuppam,12.73206,78.41123,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4773,Nagari,13.31204,79.60175,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4776,Nindra,13.36969,79.69316,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4778,Palamaner,13.15035,78.75672,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4779,Palasamudram,13.20362,79.36219,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4781,Peddapanjani,13.29028,78.69982,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4783,Penumuru,13.34478,79.1832,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4786,Pulicherla H/o Reddivaripalle,13.57537,79.0645,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4787,Punganur,13.40452,78.58311,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4788,Puthalapattu,13.35017,79.08857,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4791,Ramakuppam,12.85668,78.52244,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4794,Rompicherla,13.69946,79.03394,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4795,Santhipuram Ho Arimuthanapalle,12.86086,78.37934,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4797,Sodam,13.5651,78.88909,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4798,Somala,13.44956,78.83497,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4800,Srirangarajapuram,13.28107,79.33155,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4802,Thavanampalle,13.28732,78.95595,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4809,Vedurukuppam,13.41478,79.37397,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4810,Venkatagirikota,13.01101,78.54474,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4811,Vijayapuram,13.29226,79.71425,polygon_centroid
28,Andhra Pradesh,503,Chittoor,4812,Yadamari,13.12228,78.98905,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4815,Atlur,14.56321,79.05771,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4816,B.kodur,14.85417,78.9954,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4817,Badvel,14.7144,78.99462,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4818,Brahmamgarimatham.,14.82356,78.92637,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4819,Chakrayapet,14.2352,78.51636,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4820,Chapadu,14.70958,78.66206,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4821,Chennur,14.55437,78.82812,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4823,Chintakomma Dinne,14.3996,78.80201,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4825,Duvvur,14.8647,78.66427,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4827,Gopavaram,14.63065,79.167,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4828,Jammalamadugu,14.82589,78.36466,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4829,Kalasapadu,15.12785,78.88154,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4830,Kamalapuram,14.57127,78.61506,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4831,Khajipet,14.6388,78.79299,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4833,Kondapuram,14.80749,78.15914,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4835,Lingala,14.48674,78.08091,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4836,Muddanur,14.66537,78.32598,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4837,Mydukur,14.8595,78.79516,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4838,Mylavaram,14.94382,78.27556,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4841,Peddamudium,14.95311,78.42663,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4843,Pendlimarri,14.38923,78.61858,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4844,Porumamilla,15.00329,79.04458,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4845,Proddatur,14.75068,78.5515,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4846,Pulivendla,14.40837,78.21839,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4849,Rajupalem,14.88015,78.57648,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4853,Sidhout,14.50546,78.96336,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4854,Simhadripuram,14.61268,78.1692,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4855,Sri Avadutha Kasinayana,14.98496,78.86483,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4857,Thondur,14.54908,78.30149,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4858,Vallur,14.56154,78.70547,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4860,Veerapanayani Palle,14.4926,78.48322,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4861,Vempalle,14.37769,78.45059,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4862,Vemula,14.40237,78.31352,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4863,Vontimitta,14.37334,79.06228,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,4864,Yerraguntla,14.66124,78.51752,polygon_centroid
28,Andhra Pradesh,504,Y.s.r.,7344,Kadapa,14.47093,78.83718,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4871,Anaparthy,16.90004,81.96949,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4873,Biccavolu,16.95095,82.01982,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4877,Gokavaram,17.25357,81.90606,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4881,Kadiam,16.89513,81.8347,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4888,Korukonda,17.15809,81.83809,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4903,Rajahmundry Rural,17.01474,81.78403,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4904,Rajanagaram,17.05062,81.89494,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4908,Rangampeta,17.04983,81.99629,polygon_centroid
28,Andhra Pradesh,505,East Godavari,4915,Seethanagaram,17.16366,81.71181,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5713,Chagallu,16.96754,81.6413,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5716,Devarapalle,17.02351,81.53921,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5721,Gopalapuram,17.13457,81.53814,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5727,Kovvur,17.00944,81.66949,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5731,Nallajerla,16.95663,81.39236,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5733,Nidadavole,16.90488,81.64458,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5742,Peravali,16.76869,81.7468,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5748,Thallapudi,17.11416,81.63415,polygon_centroid
28,Andhra Pradesh,505,East Godavari,5750,Undrajavaram,16.81163,81.68035,polygon_centroid
28,Andhra Pradesh,505,East Godavari,6502,Rajahmundry Urban,16.99894,81.78587,polygon_centroid
28,Andhra Pradesh,506,Guntur,4930,Chebrole,16.2224,80.5307,polygon_centroid
28,Andhra Pradesh,506,Guntur,4934,Duggirala,16.34583,80.64244,polygon_centroid
28,Andhra Pradesh,506,Guntur,4937,Guntur,16.30687,80.41422,polygon_centroid
28,Andhra Pradesh,506,Guntur,4940,Kakumanu,16.06784,80.41071,polygon_centroid
28,Andhra Pradesh,506,Guntur,4943,Kollipara,16.29897,80.73479,polygon_centroid
28,Andhra Pradesh,506,Guntur,4948,Mangalagiri,16.43517,80.59504,polygon_centroid
28,Andhra Pradesh,506,Guntur,4949,Medikonduru,16.36504,80.29384,polygon_centroid
28,Andhra Pradesh,506,Guntur,4957,Pedakakani,16.32887,80.53457,polygon_centroid
28,Andhra Pradesh,506,Guntur,4959,Pedanandipadu,16.09523,80.32804,polygon_centroid
28,Andhra Pradesh,506,Guntur,4960,Phirangipuram,16.30775,80.22105,polygon_centroid
28,Andhra Pradesh,506,Guntur,4963,Ponnur,16.07991,80.5249,polygon_centroid
28,Andhra Pradesh,506,Guntur,4964,Prathipadu,16.17713,80.33619,polygon_centroid
28,Andhra Pradesh,506,Guntur,4971,Tadepalle,16.47056,80.61733,polygon_centroid
28,Andhra Pradesh,506,Guntur,4972,Tadikonda,16.42043,80.41549,polygon_centroid
28,Andhra Pradesh,506,Guntur,4973,Tenali,16.251,80.63822,polygon_centroid
28,Andhra Pradesh,506,Guntur,4974,Thullur,16.51868,80.49448,polygon_centroid
28,Andhra Pradesh,506,Guntur,4976,Vatticherukuru,16.19703,80.43767,polygon_centroid
28,Andhra Pradesh,510,Krishna,5101,Avanigadda,16.01133,80.93097,polygon_centroid
28,Andhra Pradesh,510,Krishna,5102,Bantumilli,16.37359,81.25597,polygon_centroid
28,Andhra Pradesh,510,Krishna,5103,Bapulapadu,16.6462,80.93338,polygon_centroid
28,Andhra Pradesh,510,Krishna,5104,Challapalli,16.12643,80.95865,polygon_centroid
28,Andhra Pradesh,510,Krishna,5109,Gannavaram,16.58356,80.76771,polygon_centroid
28,Andhra Pradesh,510,Krishna,5110,Ghantasala,16.17209,80.94149,polygon_centroid
28,Andhra Pradesh,510,Krishna,5111,Gudivada,16.43617,81.01938,polygon_centroid
28,Andhra Pradesh,510,Krishna,5112,Gudlavalleru,16.33861,81.06707,polygon_centroid
28,Andhra Pradesh,510,Krishna,5113,Guduru,16.22341,81.07457,polygon_centroid
28,Andhra Pradesh,510,Krishna,5119,Kankipadu,16.45413,80.78964,polygon_centroid
