issue,offset,block,phase,amp,active,jjas,anom_mm,expected_mm,pct
2016-03-13,24,Sunam,3,1.0972209,True,0,-5.3172999999999995,5.3172999999999995,-99.99999999999999
2016-03-14,24,Dhuri,4,1.0204747,True,0,-5.619,5.619,-100.0
2016-03-14,24,Lehra,4,1.0204747,True,0,-5.3661,5.3661,-100.0
2016-03-14,24,Malerkotla,4,1.0204747,True,0,-6.586,6.586,-100.0
2016-03-14,24,Moonak,4,1.0204747,True,0,-5.404600000000001,5.404600000000001,-100.0
2016-03-14,24,Sangrur,4,1.0204747,True,0,-5.5877,5.5877,-100.0
2016-03-14,24,Sunam,4,1.0204747,True,0,-5.5593,5.5593,-100.0
2016-03-15,24,Dhuri,4,1.0908896,True,0,-5.9118,5.9118,-100.0
2016-03-15,24,Lehra,4,1.0908896,True,0,-5.6126000000000005,5.6126000000000005,-99.99999999999999
2016-03-15,24,Malerkotla,4,1.0908896,True,0,-6.9437,6.9437,-100.0
2016-03-15,24,Moonak,4,1.0908896,True,0,-5.727,5.727,-100.0
2016-03-15,24,Sangrur,4,1.0908896,True,0,-5.7977,5.7977,-100.0
2016-03-15,24,Sunam,4,1.0908896,True,0,-5.827100000000001,5.827100000000001,-100.0
2016-03-16,24,Dhuri,4,1.1385398,True,0,-6.159400000000001,6.159400000000001,-100.0
2016-03-16,24,Lehra,4,1.1385398,True,0,-5.8323,5.8323,-100.0
2016-03-16,24,Malerkotla,4,1.1385398,True,0,-7.242800000000001,7.242800000000001,-100.0
2016-03-16,24,Moonak,4,1.1385398,True,0,-6.0284,6.0284,-100.0
2016-03-16,24,Sangrur,4,1.1385398,True,0,-5.9757,5.9757,-99.99999999999999
2016-03-16,24,Sunam,4,1.1385398,True,0,-6.0661000000000005,6.0661000000000005,-100.0
2016-03-17,24,Dhuri,4,1.288052,True,0,-6.2013,6.2013,-100.0
2016-03-17,24,Lehra,4,1.288052,True,0,-5.897600000000001,5.897600000000001,-100.00000000000001
2016-03-17,24,Malerkotla,4,1.288052,True,0,-7.322699999999999,7.322699999999999,-100.0
2016-03-17,24,Moonak,4,1.288052,True,0,-6.1973,6.1973,-100.0
2016-03-17,24,Sangrur,4,1.288052,True,0,-5.964899999999999,5.964899999999999,-100.0
2016-03-17,24,Sunam,4,1.288052,True,0,-6.1377,6.1377,-100.0
2016-03-18,24,Dhuri,5,1.3505259,True,0,-6.1096,6.1096,-100.0
2016-03-18,24,Lehra,5,1.3505259,True,0,-5.7863999999999995,5.7863999999999995,-100.0
2016-03-18,24,Malerkotla,5,1.3505259,True,0,-7.252999999999999,7.252999999999999,-100.0
2016-03-18,24,Moonak,5,1.3505259,True,0,-6.132421149574626,6.1482,-99.74335821174695
2016-03-18,24,Sangrur,5,1.3505259,True,0,-5.8156,5.8156,-99.99999999999999
2016-03-18,24,Sunam,5,1.3505259,True,0,-6.0323,6.0323,-100.0
2016-03-19,24,Dhuri,5,1.382213,True,0,-5.8882,5.8882,-100.0
2016-03-19,24,Lehra,5,1.382213,True,0,-5.5385,5.5385,-100.0
2016-03-19,24,Malerkotla,5,1.382213,True,0,-7.0565999999999995,7.0565999999999995,-100.0
2016-03-19,24,Moonak,5,1.382213,True,0,-5.940450961990449,5.959099999999999,-99.6870494200542
2016-03-19,24,Sangrur,5,1.382213,True,0,-5.537000000000001,5.537000000000001,-100.0
2016-03-19,24,Sunam,5,1.382213,True,0,-5.772700000000001,5.772700000000001,-100.0
2016-03-20,24,Dhuri,5,1.4803445,True,0,-5.6753,5.6753,-100.0
2016-03-20,24,Lehra,5,1.4803445,True,0,-5.3643,5.3643,-100.00000000000001
2016-03-20,24,Malerkotla,5,1.4803445,True,0,-6.7921,6.7921,-100.0
2016-03-20,24,Moonak,5,1.4803445,True,0,-5.795665211675926,5.8148,-99.67092955348295
2016-03-20,24,Sangrur,5,1.4803445,True,0,-5.3184000000000005,5.3184000000000005,-100.0
2016-03-20,24,Sunam,5,1.4803445,True,0,-5.560300000000001,5.560300000000001,-100.0
2016-03-21,24,Dhuri,5,1.687379,True,0,-5.4976,5.4976,-100.0
2016-03-21,24,Lehra,5,1.687379,True,0,-5.2449,5.2449,-100.0
2016-03-21,24,Malerkotla,5,1.687379,True,0,-6.5618,6.5618,-100.0
2016-03-21,24,Moonak,5,1.687379,True,0,-5.686565211675926,5.7057,-99.66463732190488
2016-03-21,24,Sangrur,5,1.687379,True,0,-5.1455,5.1455,-100.00000000000001
2016-03-21,24,Sunam,5,1.687379,True,0,-5.409000000000001,5.409000000000001,-100.0
2016-03-22,24,Dhuri,5,1.6954212,True,0,-5.390000000000001,5.390000000000001,-99.99999999999999
2016-03-22,24,Lehra,5,1.6954212,True,0,-5.1080000000000005,5.1080000000000005,-100.0
2016-03-22,24,Malerkotla,5,1.6954212,True,0,-6.4201,6.4201,-100.0
2016-03-22,24,Moonak,5,1.6954212,True,0,-5.541465211675927,5.560600000000001,-99.65588626543766
2016-03-22,24,Sangrur,5,1.6954212,True,0,-5.0133,5.0133,-100.0
2016-03-22,24,Sunam,5,1.6954212,True,0,-5.2706,5.2706,-99.99999999999999
2016-03-23,24,Dhuri,5,1.6363716,True,0,-5.2892,5.2892,-99.99999999999999
2016-03-23,24,Lehra,5,1.6363716,True,0,-4.952000000000001,4.952000000000001,-100.0
2016-03-23,24,Malerkotla,5,1.6363716,True,0,-6.2938,6.2938,-100.0
2016-03-23,24,Moonak,5,1.6363716,True,0,-5.368765211675926,5.3879,-99.64485628307737
2016-03-23,24,Sangrur,5,1.6363716,True,0,-4.881399999999999,4.881399999999999,-100.0
2016-03-23,24,Sunam,5,1.6363716,True,0,-5.1248000000000005,5.1248000000000005,-100.0
2016-03-24,24,Dhuri,6,1.4594386,True,0,-5.199400000000001,5.199400000000001,-100.0
2016-03-24,24,Lehra,6,1.4594386,True,0,-4.798500000000001,4.798500000000001,-100.0
2016-03-24,24,Malerkotla,6,1.4594386,True,0,-6.161099999999999,6.161099999999999,-100.0
2016-03-24,24,Moonak,6,1.4594386,True,0,-5.190065211675927,5.209200000000001,-99.6326731873594
2016-03-24,24,Sangrur,6,1.4594386,True,0,-4.776300000000001,4.776300000000001,-100.0
2016-03-24,24,Sunam,6,1.4594386,True,0,-4.9914,4.9914,-100.0
2016-03-25,24,Dhuri,6,1.3027689,True,0,-4.9271,4.9271,-100.0
2016-03-25,24,Lehra,6,1.3027689,True,0,-4.5226,4.5226,-100.0
2016-03-25,24,Malerkotla,6,1.3027689,True,0,-5.8343,5.8343,-100.0
2016-03-25,24,Moonak,6,1.3027689,True,0,-4.923444062101301,4.926800000000001,-99.9318840241394
2016-03-25,24,Sangrur,6,1.3027689,True,0,-4.5,4.5,-100.0
2016-03-25,24,Sunam,6,1.3027689,True,0,-4.7133,4.7133,-100.0
2016-03-26,24,Dhuri,7,0.96694565,False,0,-4.5873,4.5873,-100.0
2016-03-26,24,Lehra,7,0.96694565,False,0,-4.0985,4.0985,-100.0
2016-03-26,24,Malerkotla,7,0.96694565,False,0,-5.434899999999999,5.434899999999999,-100.0
2016-03-26,24,Moonak,7,0.96694565,False,0,-4.446814249685476,4.447299999999999,-99.98907763554237
2016-03-26,24,Sangrur,7,0.96694565,False,0,-4.1424,4.1424,-100.0
2016-03-26,24,Sunam,7,0.96694565,False,0,-4.312,4.312,-100.0
2016-03-27,24,Dhuri,7,0.83209085,False,0,-4.1948,4.1948,-100.0
2016-03-27,24,Lehra,7,0.83209085,False,0,-3.6556,3.6556,-100.0
2016-03-27,24,Malerkotla,7,0.83209085,False,0,-5.007299999999999,5.007299999999999,-100.0
2016-03-27,24,Moonak,7,0.83209085,False,0,-3.9315,3.9315,-100.0
2016-03-27,24,Sangrur,7,0.83209085,False,0,-3.7266000000000004,3.7266000000000004,-100.0
2016-03-27,24,Sunam,7,0.83209085,False,0,-3.8681,3.8681,-100.0
2016-03-28,24,Dhuri,8,0.74956769,False,0,-3.708,3.708,-100.0
2016-03-28,24,Lehra,8,0.74956769,False,0,-3.1656,3.1656,-100.0
2016-03-28,24,Malerkotla,8,0.74956769,False,0,-4.4377,4.4377,-100.0
2016-03-28,24,Moonak,8,0.74956769,False,0,-3.3449000000000004,3.3449000000000004,-100.0
2016-03-28,24,Sangrur,8,0.74956769,False,0,-3.2508,3.2508,-100.0
2016-03-28,24,Sunam,8,0.74956769,False,0,-3.3655,3.3655,-100.0
2016-03-29,24,Dhuri,8,1.243921,True,0,-3.1867,3.1867,-100.0
2016-03-29,24,Lehra,8,1.243921,True,0,-2.7391,2.7391,-100.0
2016-03-29,24,Malerkotla,8,1.243921,True,0,-3.8125,3.8125,-100.0
2016-03-29,24,Moonak,8,1.243921,True,0,-2.8407000000000004,2.8407000000000004,-100.0
2016-03-29,24,Sangrur,8,1.243921,True,0,-2.7828,2.7828,-99.99999999999999
2016-03-29,24,Sunam,8,1.243921,True,0,-2.9031000000000002,2.9031000000000002,-99.99999999999999
2016-03-30,24,Dhuri,8,1.5069077,True,0,-2.726,2.726,-100.00000000000001
2016-03-30,24,Lehra,8,1.5069077,True,0,-2.364,2.364,-100.0
2016-03-30,24,Malerkotla,8,1.5069077,True,0,-3.2683,3.2683,-100.0
2016-03-30,24,Moonak,8,1.5069077,True,0,-2.4056,2.4056,-100.0
2016-03-30,24,Sangrur,8,1.5069077,True,0,-2.3653,2.3653,-100.0
2016-03-30,24,Sunam,8,1.5069077,True,0,-2.4934,2.4934,-100.0
2016-03-31,24,Dhuri,8,1.4596139,True,0,-2.2982,2.2982,-100.0
2016-03-31,24,Lehra,8,1.4596139,True,0,-2.0309,2.0309,-100.0
2016-03-31,24,Malerkotla,8,1.4596139,True,0,-2.8076000000000003,2.8076000000000003,-100.0
2016-03-31,24,Moonak,8,1.4596139,True,0,-2.0181,2.0181,-100.0
2016-03-31,24,Sangrur,8,1.4596139,True,0,-1.9547999999999999,1.9547999999999999,-100.0
2016-03-31,24,Sunam,8,1.4596139,True,0,-2.1121,2.1121,-100.0
2016-04-01,24,Dhuri,1,1.3736991,True,0,-2.1266,2.1266,-100.0
2016-04-01,24,Lehra,1,1.3736991,True,0,-1.9282000000000001,1.9282000000000001,-100.0
2016-04-01,24,Malerkotla,1,1.3736991,True,0,-2.617,2.617,-100.0
2016-04-01,24,Moonak,1,1.3736991,True,0,-1.8628999999999998,1.8628999999999998,-99.99999999999999
2016-04-01,24,Sangrur,1,1.3736991,True,0,-1.8109,1.8109,-100.0
2016-04-01,24,Sunam,1,1.3736991,True,0,-1.9849999999999999,1.9849999999999999,-100.0
2016-04-02,24,Dhuri,1,1.2276795,True,0,-2.0802330085042455,2.0967000000000002,-99.21462338456838
2016-04-02,24,Lehra,1,1.2276795,True,0,-2.0251838452979314,2.0474,-98.9149089234117
2016-04-02,24,Malerkotla,1,1.2276795,True,0,-2.5702787493616834,2.5812000000000004,-99.57689250587646
2016-04-02,24,Moonak,1,1.2276795,True,0,-1.930262177308448,1.9646,-98.25217231540509
2016-04-02,24,Sangrur,1,1.2276795,True,0,-1.8179637912167914,1.826,-99.55990094286919
2016-04-02,24,Sunam,1,1.2276795,True,0,-2.0614937252584067,2.0696,-99.60831683699298
2016-04-03,24,Dhuri,1,0.99577063,False,0,-1.38903695975685,2.3125999999999998,-60.063865768263
2016-04-03,24,Lehra,1,0.99577063,False,0,1.523829558804175,2.3,66.2534590784424
2016-04-03,24,Malerkotla,1,0.99577063,False,0,-2.2455363371091366,2.8246,-79.49926846665497
2016-04-03,24,Moonak,1,0.99577063,False,0,-0.16410771265684376,2.203,-7.44928337071465
2016-04-03,24,Sangrur,1,0.99577063,False,0,-1.2023426349704476,2.0543,-58.528093996516944
2016-04-03,24,Sunam,1,0.99577063,False,0,0.4608320445011853,2.3091,19.95721469408797
2016-04-04,24,Dhuri,2,0.91889149,False,0,-0.5824901932897193,2.6441999999999997,-22.028976374318106
2016-04-04,24,Lehra,2,0.91889149,False,0,2.1535743200862725,2.6305,81.86939061342986
2016-04-04,24,Malerkotla,2,0.91889149,False,0,-2.12598734215463,3.2418000000000005,-65.58045968766208
2016-04-04,24,Moonak,2,0.91889149,False,0,-0.05901156685813147,2.5395999999999996,-2.3236559638577523
2016-04-04,24,Sangrur,2,0.91889149,False,0,-0.5843033382466809,2.3691,-24.663515184951287
2016-04-04,24,Sunam,2,0.91889149,False,0,1.434520207524097,2.6367,54.40589401616025
2016-04-05,24,Dhuri,3,1.0941511,True,0,-0.0954864100387054,3.1432,-3.037872551498644
2016-04-05,24,Lehra,3,1.0941511,True,0,4.356779939356564,2.9720999999999997,146.58927826642991
2016-04-05,24,Malerkotla,3,1.0941511,True,0,-1.8025049577408114,3.8669000000000002,-46.61369463241385
2016-04-05,24,Moonak,3,1.0941511,True,0,2.5289835387605653,2.8845,87.67493634115324
2016-04-05,24,Sangrur,3,1.0941511,True,0,-0.19165871122101974,2.7784,-6.8981684142319235
2016-04-05,24,Sunam,3,1.0941511,True,0,3.2077682394323523,3.0062,106.70508414052132
2016-04-06,24,Dhuri,3,1.1166077,True,0,-0.384499244550252,3.5915,-10.705812182938939
2016-04-06,24,Lehra,3,1.1166077,True,0,4.004734562264037,3.3257999999999996,120.41417289867212
2016-04-06,24,Malerkotla,3,1.1166077,True,0,-2.173620695888355,4.378500000000001,-49.64304432770023
2016-04-06,24,Moonak,3,1.1166077,True,0,2.192906041810766,3.2207,68.08787039496899
2016-04-06,24,Sangrur,3,1.1166077,True,0,-0.42427835134382086,3.1675999999999997,-13.394315928268117
2016-04-06,24,Sunam,3,1.1166077,True,0,2.886860942092707,3.3782,85.45559594140984
2016-04-07,24,Dhuri,3,0.90748703,False,0,-0.8001701512034098,4.0174,-19.917612167158108
2016-04-07,24,Lehra,3,0.90748703,False,0,3.683564507101741,3.647,101.00259136555364
2016-04-07,24,Malerkotla,3,0.90748703,False,0,-2.628257102972887,4.8369,-54.33763573720538
2016-04-07,24,Moonak,3,0.90748703,False,0,1.8803060418107664,3.5332999999999997,53.21671077493467
2016-04-07,24,Sangrur,3,0.90748703,False,0,-0.7917067841636714,3.5413,-22.356388449543143
2016-04-07,24,Sunam,3,0.90748703,False,0,2.545315283016174,3.7212,68.40038920284248
2016-04-08,24,Dhuri,3,0.72560912,False,0,-1.1694512825809382,4.4346,-26.37106576874889
2016-04-08,24,Lehra,3,0.72560912,False,0,3.405230228951465,3.9259,86.73756919308859
2016-04-08,24,Malerkotla,3,0.72560912,False,0,-2.8776609861606706,5.306,-54.234093218256135
2016-04-08,24,Moonak,3,0.72560912,False,0,1.6393522471329143,3.7742999999999998,43.43460369162267
2016-04-08,24,Sangrur,3,0.72560912,False,0,-1.0725661499500334,3.8843,-27.612855596890906
2016-04-08,24,Sunam,3,0.72560912,False,0,2.260219384320613,4.0226,56.18802228212134
2016-04-09,24,Dhuri,3,0.82628393,False,0,-1.4691367008600715,4.843399999999999,-30.33275593302374
2016-04-09,24,Lehra,3,0.82628393,False,0,3.394660876094682,4.1781999999999995,81.24696941493185
2016-04-09,24,Malerkotla,3,0.82628393,False,0,-3.0248629029430774,5.767100000000001,-52.45032863905736
2016-04-09,24,Moonak,3,0.82628393,False,0,1.3962805689285172,3.9869,35.02171032452575
2016-04-09,24,Sangrur,3,0.82628393,False,0,-0.926945930863261,4.2141,-21.996296501346933
2016-04-09,24,Sunam,3,0.82628393,False,0,2.9821143827171204,4.3043000000000005,69.28221505743373
2016-04-10,24,Dhuri,3,0.74522471,False,0,3.1309933162557044,5.1181,61.1749148366719
2016-04-10,24,Lehra,3,0.74522471,False,0,-0.48771366814718675,4.3731,-11.152584394301222
2016-04-10,24,Malerkotla,3,0.74522471,False,0,5.829439790549095,6.080500000000001,95.8710597902984
2016-04-10,24,Moonak,3,0.74522471,False,0,-0.7639154898355018,4.1518,-18.399621605942045
2016-04-10,24,Sangrur,3,0.74522471,False,0,2.3702469122846894,4.4331000000000005,53.46703012078882
2016-04-10,24,Sunam,3,0.74522471,False,0,1.2663082255480793,4.5147,28.048557502117067
2016-04-11,24,Dhuri,3,0.65688401,False,0,1.7789465497885741,5.332,33.36358870571219
2016-04-11,24,Lehra,3,0.65688401,False,0,-1.5608584294292847,4.486,-34.79399084773261
2016-04-11,24,Malerkotla,3,0.65688401,False,0,5.05309079559459,6.3201,79.95270321030664
2016-04-11,24,Moonak,3,0.65688401,False,0,-1.311111635634214,4.2573,-30.796787532807507
2016-04-11,24,Sangrur,3,0.65688401,False,0,1.2907998017377187,4.5937,28.09934914639003
2016-04-11,24,Sunam,3,0.65688401,False,0,-0.16907993747483285,4.6488000000000005,-3.63706628538188
2016-04-12,24,Dhuri,4,0.82749021,False,0,0.76384276653756,5.3610999999999995,14.247873879195689
2016-04-12,24,Lehra,4,0.82749021,False,0,-4.146464048699576,4.526800000000001,-91.59812778783191
2016-04-12,24,Malerkotla,4,0.82749021,False,0,4.0811084111807725,6.3435,64.33527880792579
2016-04-12,24,Moonak,4,0.82749021,False,0,-4.279806741252911,4.2931,-99.6903575796723
2016-04-12,24,Sangrur,4,0.82749021,False,0,0.4736036530624528,4.626200000000001,10.237422788951033
2016-04-12,24,Sunam,4,0.82749021,False,0,-2.3451279693830864,4.682099999999999,-50.08709701593487
2016-04-13,24,Dhuri,4,1.0859454,True,0,0.603755601049107,5.3618999999999994,11.260105579162369
2016-04-13,24,Lehra,4,1.0859454,True,0,-4.111918671607048,4.4906,-91.56724427931788
2016-04-13,24,Malerkotla,4,1.0859454,True,0,3.906624149328315,6.3775,61.256356712321676
2016-04-13,24,Moonak,4,1.0859454,True,0,-4.255229244303112,4.2684,-99.69143576757362
2016-04-13,24,Sangrur,4,1.0859454,True,0,0.3405202545186752,4.6036,7.3968254087817185
2016-04-13,24,Sunam,4,1.0859454,True,0,-2.3408206720434412,4.6267,-50.59374223622542
2016-04-14,24,Dhuri,5,0.86426514,False,0,0.5475265077022637,5.4079,10.124567904403998
2016-04-14,24,Lehra,5,0.86426514,False,0,-4.183648616444754,4.5623,-91.70042777644508
2016-04-14,24,Malerkotla,5,0.86426514,False,0,3.8560605564128485,6.4243,60.02304619044641
2016-04-14,24,Moonak,5,0.86426514,False,0,-4.347429244303112,4.3606,-99.69796001245498
2016-04-14,24,Sangrur,5,0.86426514,False,0,0.28835075810057553,4.6496,6.201625045177553
2016-04-14,24,Sunam,5,0.86426514,False,0,-2.374375012966908,4.658799999999999,-50.965377628722166
2016-04-15,24,Dhuri,5,0.52177173,False,0,0.47680763907979173,5.430700000000001,8.779855986885515
2016-04-15,24,Lehra,5,0.52177173,False,0,-4.244914338294478,4.623,-91.82163829319659
2016-04-15,24,Malerkotla,5,0.52177173,False,0,3.6768644396006325,6.3838,57.5967987656354
2016-04-15,24,Moonak,5,0.52177173,False,0,-4.42437544962526,4.4375,-99.7042354845129
2016-04-15,24,Sangrur,5,0.52177173,False,0,0.18343680100606718,4.6925,3.9091486628890184
2016-04-15,24,Sunam,5,0.52177173,False,0,-2.4181791142713474,4.6863,-51.60103096838331
2016-04-16,24,Dhuri,5,0.33259019,False,0,0.3039260658631724,5.478,5.5481209540557215
2016-04-16,24,Lehra,5,0.33259019,False,0,-4.546061140139763,4.6602,-97.55077336036571
2016-04-16,24,Malerkotla,5,0.33259019,False,0,3.3552451057447215,6.380599999999999,52.58510337185722
2016-04-16,24,Moonak,5,0.33259019,False,0,-4.456541594112416,4.4658,-99.79268203037343
2016-04-16,24,Sangrur,5,0.33259019,False,0,-0.3494196268639147,4.7419,-7.368768360022663
2016-04-16,24,Sunam,5,0.33259019,False,0,-3.4437803874094506,4.700200000000001,-73.26880531486852
2016-04-17,24,Dhuri,3,0.16965762,False,0,-5.54,5.54,-100.0
2016-04-17,24,Lehra,3,0.16965762,False,0,-4.6634,4.6634,-100.0
2016-04-17,24,Malerkotla,3,0.16965762,False,0,-6.4026,6.4026,-100.0
2016-04-17,24,Moonak,3,0.16965762,False,0,-4.478599999999999,4.478599999999999,-100.0
2016-04-17,24,Sangrur,3,0.16965762,False,0,-4.76323362625821,4.7956,-99.32508187209545
2016-04-17,24,Sunam,3,0.16965762,False,0,-4.699800000000001,4.699800000000001,-100.0
2016-04-18,24,Dhuri,2,0.10866537,False,0,-5.4894,5.4894,-99.99999999999999
2016-04-18,24,Lehra,2,0.10866537,False,0,-4.6402,4.6402,-100.0
2016-04-18,24,Malerkotla,2,0.10866537,False,0,-6.2926,6.2926,-100.0
2016-04-18,24,Moonak,2,0.10866537,False,0,-4.4624,4.4624,-100.0
2016-04-18,24,Sangrur,2,0.10866537,False,0,-4.752825812435005,4.7712,-99.61489378846002
2016-04-18,24,Sunam,2,0.10866537,False,0,-4.673000000000001,4.673000000000001,-100.0
2016-04-19,24,Dhuri,2,0.31901038,False,0,-5.4645,5.4645,-100.0
2016-04-19,24,Lehra,2,0.31901038,False,0,-4.6277,4.6277,-100.0
2016-04-19,24,Malerkotla,2,0.31901038,False,0,-6.2141,6.2141,-99.99999999999999
2016-04-19,24,Moonak,2,0.31901038,False,0,-4.4371,4.4371,-100.0
2016-04-19,24,Sangrur,2,0.31901038,False,0,-4.7618742907854,4.763,-99.97636554241865
2016-04-19,24,Sunam,2,0.31901038,False,0,-4.667,4.667,-100.0
2016-04-20,24,Dhuri,2,0.20157222,False,0,-5.2722,5.2722,-100.00000000000001
2016-04-20,24,Lehra,2,0.20157222,False,0,-4.583500000000001,4.583500000000001,-100.0
2016-04-20,24,Malerkotla,2,0.20157222,False,0,-5.94,5.94,-100.0
2016-04-20,24,Moonak,2,0.20157222,False,0,-4.394,4.394,-100.0
2016-04-20,24,Sangrur,2,0.20157222,False,0,-4.65167125211882,4.6518999999999995,-99.9950826999467
2016-04-20,24,Sunam,2,0.20157222,False,0,-4.6059,4.6059,-100.0
2016-04-21,24,Dhuri,1,0.28310785,False,0,-4.086290891285886,5.0041,-81.65885756251645
2016-04-21,24,Lehra,1,0.28310785,False,0,-2.3775513601594103,4.3832,-54.24236539878194
2016-04-21,24,Malerkotla,1,0.28310785,False,0,-5.044920277963898,5.631600000000001,-89.58236163725935
2016-04-21,24,Moonak,1,0.28310785,False,0,-2.8336073032508686,4.2076,-67.34497821206551
2016-04-21,24,Sangrur,1,0.28310785,False,0,-3.1893324869408444,4.4409,-71.81725521720472
2016-04-21,24,Sunam,1,0.28310785,False,0,-2.252001918069442,4.4047,-51.12724857696193
2016-04-22,24,Dhuri,1,0.29389906,False,0,-2.114324330748755,4.7517,-44.496166229954646
2016-04-22,24,Lehra,1,0.29389906,False,0,-0.7656043178177967,4.216200000000001,-18.1586337891418
2016-04-22,24,Malerkotla,1,0.29389906,False,0,-2.731512670413404,5.3812,-50.760288976685565
2016-04-22,24,Moonak,1,0.29389906,False,0,-1.9239272332051804,4.0501000000000005,-47.50320320992519
2016-04-22,24,Sangrur,1,0.29389906,False,0,-1.813698174539868,4.2362,-42.81427162409395
2016-04-22,24,Sunam,1,0.29389906,False,0,-0.7085575742362735,4.2279,-16.759090192205907
2016-04-23,24,Dhuri,1,0.35588455,False,0,3.75337030307284,4.4183,84.95055344980739
2016-04-23,24,Lehra,1,0.35588455,False,0,0.7924707606327388,4.0345,19.642353715026367
2016-04-23,24,Malerkotla,1,0.35588455,False,0,4.304442193837643,5.020099999999999,85.74415238416852
2016-04-23,24,Moonak,1,0.35588455,False,0,-0.46067606434925956,3.9257000000000004,-11.734876948041356
2016-04-23,24,Sangrur,1,0.35588455,False,0,2.1523361289128484,3.9854000000000003,54.00552338316978
2016-04-23,24,Sunam,1,0.35588455,False,0,1.7514815258807364,4.0243,43.52263812043675
2016-04-24,24,Dhuri,1,0.31487581,False,0,5.833870777636433,4.097799999999999,142.3659226325451
2016-04-24,24,Lehra,1,0.31487581,False,0,1.1681057467089513,3.9135999999999997,29.847346348859144
2016-04-24,24,Malerkotla,1,0.31487581,False,0,7.108594480334685,4.6377999999999995,153.2751408067335
2016-04-24,24,Moonak,1,0.31487581,False,0,-0.10453966176137541,3.8516,-2.7141879157071194
2016-04-24,24,Sangrur,1,0.31487581,False,0,4.060216690066911,3.7656000000000005,107.82389765420943
2016-04-24,24,Sunam,1,0.31487581,False,0,2.5393146137033478,3.8742,65.5442314207668
2016-04-25,24,Dhuri,1,0.47105268,False,0,6.176766714685474,3.9367,156.90214430069534
2016-04-25,24,Lehra,1,0.47105268,False,0,1.2485422237851176,3.8656,32.298795110335206
2016-04-25,24,Malerkotla,1,0.47105268,False,0,7.354484852439942,4.4734,164.4048118308209
2016-04-25,24,Moonak,1,0.47105268,False,0,-0.08468212090771932,3.8608000000000002,-2.193382742118714
2016-04-25,24,Sangrur,1,0.47105268,False,0,4.3278504924698336,3.6466000000000003,118.68179927795298
2016-04-25,24,Sunam,1,0.47105268,False,0,2.6780097654596817,3.7946,70.57423089283935
2016-04-26,24,Dhuri,8,0.53623039,False,0,6.342366714685474,3.7711,168.18346675202125
2016-04-26,24,Lehra,8,0.53623039,False,0,1.30381975873189,3.8112999999999997,34.20931857192795
2016-04-26,24,Malerkotla,8,0.53623039,False,0,7.526484852439942,4.3014,174.97756201329665
2016-04-26,24,Moonak,8,0.53623039,False,0,-0.0985419088077717,3.8788,-2.540525647307716
2016-04-26,24,Sangrur,8,0.53623039,False,0,4.448436533639316,3.5262000000000002,126.15383510973047
2016-04-26,24,Sunam,8,0.53623039,False,0,2.762769031659076,3.7107,74.45412002207335
2016-04-27,24,Dhuri,8,0.69443965,False,0,6.810380219770571,3.7991,179.26298912296517
2016-04-27,24,Lehra,8,0.69443965,False,0,1.7073032614921253,3.819,44.70550566881711
2016-04-27,24,Malerkotla,8,0.69443965,False,0,7.503063816782449,4.3591,172.12414986539537
2016-04-27,24,Moonak,8,0.69443965,False,0,0.6355348890366059,3.9463999999999997,16.104168078162527
2016-04-27,24,Sangrur,8,0.69443965,False,0,4.893081531723203,3.5387000000000004,138.27342051383846
2016-04-27,24,Sunam,8,0.69443965,False,0,3.121635267030717,3.7233,83.84055184999104
2016-04-28,24,Dhuri,8,0.57866293,False,0,12.390703305081423,3.8427,322.4478440961154
2016-04-28,24,Lehra,8,0.57866293,False,0,2.4596834396387854,3.8534,63.83151086414038
2016-04-28,24,Malerkotla,8,0.57866293,False,0,13.584566496249046,4.4195,307.37790465548244
2016-04-28,24,Moonak,8,0.57866293,False,0,2.806402613733013,4.0136,69.92232942328616
2016-04-28,24,Sangrur,8,0.57866293,False,0,8.735294165135805,3.5719000000000003,244.55595523771115
2016-04-28,24,Sunam,8,0.57866293,False,0,4.619001142473904,3.7803000000000004,122.18610011041196
2016-04-29,24,Dhuri,8,0.57543689,False,0,13.917668611089196,3.763,369.85566332950293
2016-04-29,24,Lehra,8,0.57543689,False,0,7.769001980236114,3.6964000000000006,210.17752354280145
2016-04-29,24,Malerkotla,8,0.57543689,False,0,15.271578599391319,4.3922,347.69770500868174
2016-04-29,24,Moonak,8,0.57543689,False,0,8.660816043669728,3.8806,223.18239560041562
2016-04-29,24,Sangrur,8,0.57543689,False,0,10.651567424815237,3.4698,306.97929058779283
2016-04-29,24,Sunam,8,0.57543689,False,0,9.041419430520197,3.6673,246.54158183187076
2016-04-30,24,Dhuri,8,0.69526172,False,0,12.008496178289304,3.7868999999999997,317.106239359088
2016-04-30,24,Lehra,8,0.69526172,False,0,8.999786834742688,3.5601000000000007,252.7958999674921
2016-04-30,24,Malerkotla,8,0.69526172,False,0,10.697989451679241,4.5123,237.0850664113477
2016-04-30,24,Moonak,8,0.69526172,False,0,9.63235567711674,3.7586999999999997,256.26827565692236
2016-04-30,24,Sangrur,8,0.69526172,False,0,12.001067380405873,3.4405,348.81753757901095
2016-04-30,24,Sunam,8,0.69526172,False,0,10.570905194171615,3.5898,294.4705887283864
2016-05-01,24,Dhuri,1,0.83956873,False,0,10.17699570372571,3.8583999999999996,263.76206986641387
