forecast_date,url,status_code,available,content_length_bytes,content_length_mb,local_file_exists
2016-04-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/04/29/c3g_2016.04.29.tif,200.0,True,76472706.0,72.93,False
2016-04-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/04/30/c3g_2016.04.30.tif,200.0,True,71182914.0,67.89,False
2016-05-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/01/c3g_2016.05.01.tif,200.0,True,70819568.0,67.54,False
2016-05-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/02/c3g_2016.05.02.tif,200.0,True,71119214.0,67.82,False
2016-05-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/03/c3g_2016.05.03.tif,200.0,True,71730046.0,68.41,False
2016-05-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/04/c3g_2016.05.04.tif,200.0,True,72087348.0,68.75,False
2016-05-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/05/c3g_2016.05.05.tif,200.0,True,69159054.0,65.96,False
2016-05-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/06/c3g_2016.05.06.tif,200.0,True,69527740.0,66.31,False
2016-05-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/07/c3g_2016.05.07.tif,200.0,True,76653172.0,73.1,False
2016-05-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/08/c3g_2016.05.08.tif,200.0,True,73126132.0,69.74,False
2016-05-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/09/c3g_2016.05.09.tif,200.0,True,71775038.0,68.45,False
2016-05-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/10/c3g_2016.05.10.tif,200.0,True,71183772.0,67.89,False
2016-05-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/11/c3g_2016.05.11.tif,200.0,True,72214994.0,68.87,False
2016-05-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/12/c3g_2016.05.12.tif,200.0,True,75884472.0,72.37,False
2016-05-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/13/c3g_2016.05.13.tif,200.0,True,71027778.0,67.74,False
2016-05-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/14/c3g_2016.05.14.tif,200.0,True,66707258.0,63.62,False
2016-05-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/15/c3g_2016.05.15.tif,200.0,True,66504218.0,63.42,False
2016-05-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/16/c3g_2016.05.16.tif,200.0,True,74714510.0,71.25,False
2016-05-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/17/c3g_2016.05.17.tif,200.0,True,70835006.0,67.55,False
2016-05-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/18/c3g_2016.05.18.tif,200.0,True,71109762.0,67.82,False
2016-05-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/19/c3g_2016.05.19.tif,200.0,True,75273252.0,71.79,False
2016-05-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/20/c3g_2016.05.20.tif,200.0,True,67383762.0,64.26,False
2016-05-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/21/c3g_2016.05.21.tif,200.0,True,66357126.0,63.28,False
2016-05-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/22/c3g_2016.05.22.tif,200.0,True,66240504.0,63.17,False
2016-05-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/23/c3g_2016.05.23.tif,200.0,True,70677758.0,67.4,False
2016-05-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/24/c3g_2016.05.24.tif,200.0,True,70636624.0,67.36,False
2016-05-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/25/c3g_2016.05.25.tif,200.0,True,70462758.0,67.2,False
2016-05-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/26/c3g_2016.05.26.tif,200.0,True,70466362.0,67.2,False
2016-05-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/27/c3g_2016.05.27.tif,200.0,True,66896070.0,63.8,False
2016-05-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/28/c3g_2016.05.28.tif,200.0,True,70786168.0,67.51,False
2016-05-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/29/c3g_2016.05.29.tif,200.0,True,65772734.0,62.73,False
2016-05-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/30/c3g_2016.05.30.tif,200.0,True,67858340.0,64.71,False
2016-05-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/05/31/c3g_2016.05.31.tif,200.0,True,70316648.0,67.06,False
2016-06-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/01/c3g_2016.06.01.tif,200.0,True,67050460.0,63.94,False
2016-06-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/02/c3g_2016.06.02.tif,200.0,True,75416068.0,71.92,False
2016-06-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/03/c3g_2016.06.03.tif,200.0,True,68398752.0,65.23,False
2016-06-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/04/c3g_2016.06.04.tif,200.0,True,68191012.0,65.03,False
2016-06-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/05/c3g_2016.06.05.tif,200.0,True,67547858.0,64.42,False
2016-06-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/06/c3g_2016.06.06.tif,200.0,True,68485562.0,65.31,False
2016-06-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/07/c3g_2016.06.07.tif,200.0,True,68074658.0,64.92,False
2016-06-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/08/c3g_2016.06.08.tif,200.0,True,66794038.0,63.7,False
2016-06-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/09/c3g_2016.06.09.tif,200.0,True,66799640.0,63.71,False
2016-06-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/10/c3g_2016.06.10.tif,200.0,True,67729954.0,64.59,False
2016-06-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/11/c3g_2016.06.11.tif,200.0,True,68159604.0,65.0,False
2016-06-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/12/c3g_2016.06.12.tif,200.0,True,68471140.0,65.3,False
2016-06-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/13/c3g_2016.06.13.tif,200.0,True,68444898.0,65.27,False
2016-06-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/14/c3g_2016.06.14.tif,200.0,True,68186602.0,65.03,False
2016-06-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/15/c3g_2016.06.15.tif,200.0,True,68929692.0,65.74,False
2016-06-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/16/c3g_2016.06.16.tif,200.0,True,67045648.0,63.94,False
2016-06-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/17/c3g_2016.06.17.tif,200.0,True,77398522.0,73.81,False
2016-06-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/18/c3g_2016.06.18.tif,200.0,True,68924590.0,65.73,False
2016-06-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/19/c3g_2016.06.19.tif,200.0,True,68577108.0,65.4,False
2016-06-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/20/c3g_2016.06.20.tif,200.0,True,67897950.0,64.75,False
2016-06-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/21/c3g_2016.06.21.tif,200.0,True,77436922.0,73.85,False
2016-06-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/22/c3g_2016.06.22.tif,200.0,True,68230260.0,65.07,False
2016-06-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/23/c3g_2016.06.23.tif,200.0,True,68976310.0,65.78,False
2016-06-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/24/c3g_2016.06.24.tif,200.0,True,77883432.0,74.28,False
2016-06-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/25/c3g_2016.06.25.tif,200.0,True,69466652.0,66.25,False
2016-06-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/26/c3g_2016.06.26.tif,200.0,True,67550814.0,64.42,False
2016-06-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/27/c3g_2016.06.27.tif,200.0,True,68078520.0,64.92,False
2016-06-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/28/c3g_2016.06.28.tif,200.0,True,68371352.0,65.2,False
2016-06-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/29/c3g_2016.06.29.tif,200.0,True,68195526.0,65.04,False
2016-06-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/06/30/c3g_2016.06.30.tif,200.0,True,67695558.0,64.56,False
2016-07-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/01/c3g_2016.07.01.tif,200.0,True,66954004.0,63.85,False
2016-07-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/02/c3g_2016.07.02.tif,200.0,True,67867984.0,64.72,False
2016-07-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/03/c3g_2016.07.03.tif,200.0,True,68426518.0,65.26,False
2016-07-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/04/c3g_2016.07.04.tif,200.0,True,70080742.0,66.83,False
2016-07-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/05/c3g_2016.07.05.tif,200.0,True,69443168.0,66.23,False
2016-07-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/06/c3g_2016.07.06.tif,200.0,True,69131696.0,65.93,False
2016-07-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/07/c3g_2016.07.07.tif,200.0,True,68911894.0,65.72,False
2016-07-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/08/c3g_2016.07.08.tif,200.0,True,67969342.0,64.82,False
2016-07-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/09/c3g_2016.07.09.tif,200.0,True,68734052.0,65.55,False
2016-07-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/10/c3g_2016.07.10.tif,200.0,True,68001054.0,64.85,False
2016-07-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/11/c3g_2016.07.11.tif,200.0,True,68897616.0,65.71,False
2016-07-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/12/c3g_2016.07.12.tif,200.0,True,69029158.0,65.83,False
2016-07-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/13/c3g_2016.07.13.tif,200.0,True,68604670.0,65.43,False
2016-07-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/14/c3g_2016.07.14.tif,200.0,True,77393878.0,73.81,False
2016-07-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/15/c3g_2016.07.15.tif,200.0,True,77517800.0,73.93,False
2016-07-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/16/c3g_2016.07.16.tif,200.0,True,66691374.0,63.6,False
2016-07-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/17/c3g_2016.07.17.tif,200.0,True,68052970.0,64.9,False
2016-07-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/18/c3g_2016.07.18.tif,200.0,True,67838180.0,64.7,False
2016-07-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/19/c3g_2016.07.19.tif,200.0,True,68203390.0,65.04,False
2016-07-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/20/c3g_2016.07.20.tif,200.0,True,67264176.0,64.15,False
2016-07-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/21/c3g_2016.07.21.tif,200.0,True,77552574.0,73.96,False
2016-07-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/22/c3g_2016.07.22.tif,200.0,True,67921772.0,64.78,False
2016-07-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/23/c3g_2016.07.23.tif,200.0,True,72673248.0,69.31,False
2016-07-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/24/c3g_2016.07.24.tif,200.0,True,70018044.0,66.77,False
2016-07-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/25/c3g_2016.07.25.tif,200.0,True,70549908.0,67.28,False
2016-07-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/26/c3g_2016.07.26.tif,200.0,True,70023966.0,66.78,False
2016-07-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/27/c3g_2016.07.27.tif,200.0,True,77900280.0,74.29,False
2016-07-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/28/c3g_2016.07.28.tif,200.0,True,69203576.0,66.0,False
2016-07-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/29/c3g_2016.07.29.tif,200.0,True,69436412.0,66.22,False
2016-07-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/30/c3g_2016.07.30.tif,200.0,True,69329402.0,66.12,False
2016-07-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/07/31/c3g_2016.07.31.tif,200.0,True,69103296.0,65.9,False
2016-08-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/01/c3g_2016.08.01.tif,200.0,True,77066818.0,73.5,False
2016-08-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/02/c3g_2016.08.02.tif,200.0,True,68167496.0,65.01,False
2016-08-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/03/c3g_2016.08.03.tif,200.0,True,68969264.0,65.77,False
2016-08-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/04/c3g_2016.08.04.tif,200.0,True,77659574.0,74.06,False
2016-08-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/05/c3g_2016.08.05.tif,200.0,True,67305502.0,64.19,False
2016-08-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/06/c3g_2016.08.06.tif,200.0,True,68558498.0,65.38,False
2016-08-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/07/c3g_2016.08.07.tif,200.0,True,67587520.0,64.46,False
2016-08-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/08/c3g_2016.08.08.tif,200.0,True,78097186.0,74.48,False
2016-08-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/09/c3g_2016.08.09.tif,200.0,True,67965684.0,64.82,False
2016-08-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/10/c3g_2016.08.10.tif,200.0,True,67936418.0,64.79,False
2016-08-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/11/c3g_2016.08.11.tif,200.0,True,77392220.0,73.81,False
2016-08-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/12/c3g_2016.08.12.tif,200.0,True,67976002.0,64.83,False
2016-08-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/13/c3g_2016.08.13.tif,200.0,True,67569856.0,64.44,False
2016-08-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/14/c3g_2016.08.14.tif,200.0,True,68254294.0,65.09,False
2016-08-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/15/c3g_2016.08.15.tif,200.0,True,68420064.0,65.25,False
2016-08-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/16/c3g_2016.08.16.tif,200.0,True,68990666.0,65.79,False
2016-08-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/17/c3g_2016.08.17.tif,200.0,True,69311580.0,66.1,False
2016-08-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/18/c3g_2016.08.18.tif,200.0,True,69624522.0,66.4,False
2016-08-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/19/c3g_2016.08.19.tif,200.0,True,70369816.0,67.11,False
2016-08-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/20/c3g_2016.08.20.tif,200.0,True,70048902.0,66.8,False
2016-08-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/21/c3g_2016.08.21.tif,200.0,True,68990906.0,65.79,False
2016-08-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/22/c3g_2016.08.22.tif,200.0,True,77921480.0,74.31,False
2016-08-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/23/c3g_2016.08.23.tif,200.0,True,67664358.0,64.53,False
2016-08-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/24/c3g_2016.08.24.tif,200.0,True,68541286.0,65.37,False
2016-08-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/25/c3g_2016.08.25.tif,200.0,True,67087260.0,63.98,False
2016-08-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/26/c3g_2016.08.26.tif,200.0,True,67583964.0,64.45,False
2016-08-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/27/c3g_2016.08.27.tif,200.0,True,68022358.0,64.87,False
2016-08-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/28/c3g_2016.08.28.tif,200.0,True,69418476.0,66.2,False
2016-08-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/29/c3g_2016.08.29.tif,200.0,True,68717960.0,65.53,False
2016-08-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/30/c3g_2016.08.30.tif,200.0,True,69089880.0,65.89,False
2016-08-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/08/31/c3g_2016.08.31.tif,200.0,True,68999794.0,65.8,False
2016-09-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/01/c3g_2016.09.01.tif,200.0,True,69899622.0,66.66,False
2016-09-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/02/c3g_2016.09.02.tif,200.0,True,70758466.0,67.48,False
2016-09-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/03/c3g_2016.09.03.tif,200.0,True,78074128.0,74.46,False
2016-09-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/04/c3g_2016.09.04.tif,200.0,True,69061040.0,65.86,False
2016-09-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/05/c3g_2016.09.05.tif,200.0,True,66931916.0,63.83,False
2016-09-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/06/c3g_2016.09.06.tif,200.0,True,68535970.0,65.36,False
2016-09-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/07/c3g_2016.09.07.tif,200.0,True,77830856.0,74.23,False
2016-09-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/08/c3g_2016.09.08.tif,200.0,True,69319038.0,66.11,False
2016-09-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/09/c3g_2016.09.09.tif,200.0,True,69026334.0,65.83,False
2016-09-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/10/c3g_2016.09.10.tif,200.0,True,71910962.0,68.58,False
2016-09-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/11/c3g_2016.09.11.tif,200.0,True,68488310.0,65.32,False
2016-09-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/12/c3g_2016.09.12.tif,200.0,True,77982026.0,74.37,False
2016-09-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/13/c3g_2016.09.13.tif,200.0,True,69244474.0,66.04,False
2016-09-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/14/c3g_2016.09.14.tif,200.0,True,68526468.0,65.35,False
2016-09-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/15/c3g_2016.09.15.tif,200.0,True,69755714.0,66.52,False
2016-09-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/16/c3g_2016.09.16.tif,200.0,True,70651612.0,67.38,False
2016-09-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/17/c3g_2016.09.17.tif,200.0,True,69824596.0,66.59,False
2016-09-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/18/c3g_2016.09.18.tif,200.0,True,71930966.0,68.6,False
2016-09-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/19/c3g_2016.09.19.tif,200.0,True,78331474.0,74.7,False
2016-09-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/20/c3g_2016.09.20.tif,200.0,True,78297080.0,74.67,False
2016-09-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/21/c3g_2016.09.21.tif,200.0,True,69787850.0,66.55,False
2016-09-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/22/c3g_2016.09.22.tif,200.0,True,77562158.0,73.97,False
2016-09-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/23/c3g_2016.09.23.tif,200.0,True,68867308.0,65.68,False
2016-09-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/24/c3g_2016.09.24.tif,200.0,True,77674742.0,74.08,False
2016-09-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/25/c3g_2016.09.25.tif,200.0,True,67016788.0,63.91,False
2016-09-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/26/c3g_2016.09.26.tif,200.0,True,67943772.0,64.8,False
2016-09-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/27/c3g_2016.09.27.tif,200.0,True,67153262.0,64.04,False
2016-09-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/28/c3g_2016.09.28.tif,200.0,True,67909406.0,64.76,False
2016-09-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/29/c3g_2016.09.29.tif,200.0,True,65750022.0,62.7,False
2016-09-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/09/30/c3g_2016.09.30.tif,200.0,True,66918430.0,63.82,False
2016-10-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/01/c3g_2016.10.01.tif,200.0,True,76952594.0,73.39,False
2016-10-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/02/c3g_2016.10.02.tif,200.0,True,68071456.0,64.92,False
2016-10-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/03/c3g_2016.10.03.tif,200.0,True,67766912.0,64.63,False
2016-10-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/04/c3g_2016.10.04.tif,200.0,True,67472658.0,64.35,False
2016-10-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/05/c3g_2016.10.05.tif,200.0,True,67923280.0,64.78,False
2016-10-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/06/c3g_2016.10.06.tif,200.0,True,66889052.0,63.79,False
2016-10-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/07/c3g_2016.10.07.tif,200.0,True,67518622.0,64.39,False
2016-10-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/08/c3g_2016.10.08.tif,200.0,True,66250160.0,63.18,False
2016-10-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/09/c3g_2016.10.09.tif,200.0,True,65805514.0,62.76,False
2016-10-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/10/c3g_2016.10.10.tif,200.0,True,64861864.0,61.86,False
2016-10-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/11/c3g_2016.10.11.tif,200.0,True,67037908.0,63.93,False
2016-10-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/12/c3g_2016.10.12.tif,200.0,True,64966814.0,61.96,False
2016-10-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2016/10/13/c3g_2016.10.13.tif,200.0,True,65167644.0,62.15,False
