system:index,block,date,rainfall_mm,.geo
20190421_00000000000000000000,Dhuri,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421_00000000000000000001,Lehra,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421_00000000000000000002,Malerkotla,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421_00000000000000000003,Moonak,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421_00000000000000000004,Sangrur,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421_00000000000000000005,Sunam,2019-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000000,Dhuri,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000001,Lehra,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000002,Malerkotla,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000003,Moonak,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000004,Sangrur,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422_00000000000000000005,Sunam,2019-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000000,Dhuri,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000001,Lehra,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000002,Malerkotla,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000003,Moonak,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000004,Sangrur,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423_00000000000000000005,Sunam,2019-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000000,Dhuri,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000001,Lehra,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000002,Malerkotla,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000003,Moonak,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000004,Sangrur,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424_00000000000000000005,Sunam,2019-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000000,Dhuri,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000001,Lehra,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000002,Malerkotla,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000003,Moonak,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000004,Sangrur,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425_00000000000000000005,Sunam,2019-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000000,Dhuri,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000001,Lehra,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000002,Malerkotla,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000003,Moonak,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000004,Sangrur,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426_00000000000000000005,Sunam,2019-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000000,Dhuri,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000001,Lehra,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000002,Malerkotla,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000003,Moonak,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000004,Sangrur,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427_00000000000000000005,Sunam,2019-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000000,Dhuri,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000001,Lehra,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000002,Malerkotla,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000003,Moonak,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000004,Sangrur,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428_00000000000000000005,Sunam,2019-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000000,Dhuri,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000001,Lehra,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000002,Malerkotla,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000003,Moonak,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000004,Sangrur,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429_00000000000000000005,Sunam,2019-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000000,Dhuri,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000001,Lehra,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000002,Malerkotla,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000003,Moonak,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000004,Sangrur,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430_00000000000000000005,Sunam,2019-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000000,Dhuri,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000001,Lehra,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000002,Malerkotla,2019-05-01,0.0012908007949590683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000003,Moonak,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000004,Sangrur,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501_00000000000000000005,Sunam,2019-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000000,Dhuri,2019-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000001,Lehra,2019-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000002,Malerkotla,2019-05-02,0.01004599630832672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000003,Moonak,2019-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000004,Sangrur,2019-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502_00000000000000000005,Sunam,2019-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000000,Dhuri,2019-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000001,Lehra,2019-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000002,Malerkotla,2019-05-03,7.457451894879342E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000003,Moonak,2019-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000004,Sangrur,2019-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503_00000000000000000005,Sunam,2019-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000000,Dhuri,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000001,Lehra,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000002,Malerkotla,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000003,Moonak,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000004,Sangrur,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504_00000000000000000005,Sunam,2019-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000000,Dhuri,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000001,Lehra,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000002,Malerkotla,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000003,Moonak,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000004,Sangrur,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505_00000000000000000005,Sunam,2019-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000000,Dhuri,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000001,Lehra,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000002,Malerkotla,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000003,Moonak,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000004,Sangrur,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506_00000000000000000005,Sunam,2019-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000000,Dhuri,2019-05-07,0.08587285539104951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000001,Lehra,2019-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000002,Malerkotla,2019-05-07,0.39896987989500515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000003,Moonak,2019-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000004,Sangrur,2019-05-07,0.005237008916926261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507_00000000000000000005,Sunam,2019-05-07,1.9172990136739386E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000000,Dhuri,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000001,Lehra,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000002,Malerkotla,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000003,Moonak,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000004,Sangrur,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508_00000000000000000005,Sunam,2019-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000000,Dhuri,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000001,Lehra,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000002,Malerkotla,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000003,Moonak,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000004,Sangrur,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509_00000000000000000005,Sunam,2019-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000000,Dhuri,2019-05-10,11.662781665067465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000001,Lehra,2019-05-10,7.965924514611179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000002,Malerkotla,2019-05-10,10.09197654929899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000003,Moonak,2019-05-10,4.5449613327618374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000004,Sangrur,2019-05-10,8.761202251770042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_00000000000000000005,Sunam,2019-05-10,7.66931070327379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000000,Dhuri,2019-05-11,1.2722224082714197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000001,Lehra,2019-05-11,4.992729047662046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000002,Malerkotla,2019-05-11,1.1430071392229626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000003,Moonak,2019-05-11,5.5085148524058125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000004,Sangrur,2019-05-11,2.272009779817031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_00000000000000000005,Sunam,2019-05-11,4.008226075146451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000000,Dhuri,2019-05-12,3.28462106260939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000001,Lehra,2019-05-12,1.0243862555963905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000002,Malerkotla,2019-05-12,4.339523458764667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000003,Moonak,2019-05-12,0.6428770269835875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000004,Sangrur,2019-05-12,2.1413637208150798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_00000000000000000005,Sunam,2019-05-12,1.4721113346211232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000000,Dhuri,2019-05-13,1.9904304455932837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000001,Lehra,2019-05-13,5.20105931427797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000002,Malerkotla,2019-05-13,0.8500188643445394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000003,Moonak,2019-05-13,4.092935917389015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000004,Sangrur,2019-05-13,3.121454258129162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_00000000000000000005,Sunam,2019-05-13,4.690043539422527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000000,Dhuri,2019-05-14,0.04389831160155129,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000001,Lehra,2019-05-14,1.0247776011866074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000002,Malerkotla,2019-05-14,0.07451675486441846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000003,Moonak,2019-05-14,2.037754348781303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000004,Sangrur,2019-05-14,0.17170624484960972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_00000000000000000005,Sunam,2019-05-14,0.49043276007826053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000000,Dhuri,2019-05-15,10.028383328102624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000001,Lehra,2019-05-15,7.451426182643654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000002,Malerkotla,2019-05-15,10.959800150564739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000003,Moonak,2019-05-15,5.707758385625945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000004,Sangrur,2019-05-15,9.239519708935392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_00000000000000000005,Sunam,2019-05-15,8.120797352152897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000000,Dhuri,2019-05-16,0.287607077976409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000001,Lehra,2019-05-16,0.2922281541966909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000002,Malerkotla,2019-05-16,0.5198866279726472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000003,Moonak,2019-05-16,0.22193244205824858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000004,Sangrur,2019-05-16,0.09286435682683239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_00000000000000000005,Sunam,2019-05-16,0.17697895874489677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000000,Dhuri,2019-05-17,2.087105049923276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000001,Lehra,2019-05-17,2.991625100126069,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000002,Malerkotla,2019-05-17,3.5162350743986845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000003,Moonak,2019-05-17,2.502650002699953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000004,Sangrur,2019-05-17,0.7120062066255428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_00000000000000000005,Sunam,2019-05-17,1.0711624576861491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000000,Dhuri,2019-05-18,0.021195883074951672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000001,Lehra,2019-05-18,0.01951461603229386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000002,Malerkotla,2019-05-18,0.06006166014097593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000003,Moonak,2019-05-18,0.024134157035555423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000004,Sangrur,2019-05-18,0.004536565658199322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_00000000000000000005,Sunam,2019-05-18,0.010550713329896112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000000,Dhuri,2019-05-19,0.00768112004842998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000001,Lehra,2019-05-19,0.00784618519678719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000002,Malerkotla,2019-05-19,0.0024263361755488626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000003,Moonak,2019-05-19,0.001199472311775452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000004,Sangrur,2019-05-19,0.005583077960899449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_00000000000000000005,Sunam,2019-05-19,0.005643412326120066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000000,Dhuri,2019-05-20,0.11121252458487188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000001,Lehra,2019-05-20,0.009220203728718507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000002,Malerkotla,2019-05-20,0.21921036594150276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000003,Moonak,2019-05-20,0.010323085144150656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000004,Sangrur,2019-05-20,0.00427254746390163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_00000000000000000005,Sunam,2019-05-20,0.0071340018725173015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000000,Dhuri,2019-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000001,Lehra,2019-05-21,3.0254086890183814E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000002,Malerkotla,2019-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000003,Moonak,2019-05-21,0.002938890075387856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000004,Sangrur,2019-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_00000000000000000005,Sunam,2019-05-21,7.2070141821121046E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000000,Dhuri,2019-05-22,0.11191163848285307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000001,Lehra,2019-05-22,0.12210879055920737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000002,Malerkotla,2019-05-22,0.18669211139370293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000003,Moonak,2019-05-22,0.20154214551298608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000004,Sangrur,2019-05-22,0.13725601744788266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_00000000000000000005,Sunam,2019-05-22,0.22435345949603375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000000,Dhuri,2019-05-23,4.66213842766533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000001,Lehra,2019-05-23,2.252409493670232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000002,Malerkotla,2019-05-23,5.4426968723890345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000003,Moonak,2019-05-23,2.700363993308056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000004,Sangrur,2019-05-23,5.160372537615644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_00000000000000000005,Sunam,2019-05-23,3.605219572715207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000000,Dhuri,2019-05-24,3.2933348133643436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000001,Lehra,2019-05-24,0.9535721258037425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000002,Malerkotla,2019-05-24,5.548205494313012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000003,Moonak,2019-05-24,0.9523007206181933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000004,Sangrur,2019-05-24,1.9097737968084296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_00000000000000000005,Sunam,2019-05-24,1.5690533506913031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000000,Dhuri,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000001,Lehra,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000002,Malerkotla,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000003,Moonak,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000004,Sangrur,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_00000000000000000005,Sunam,2019-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000000,Dhuri,2019-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000001,Lehra,2019-05-26,1.847469416731409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000002,Malerkotla,2019-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000003,Moonak,2019-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000004,Sangrur,2019-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_00000000000000000005,Sunam,2019-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000000,Dhuri,2019-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000001,Lehra,2019-05-27,1.847469416731409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000002,Malerkotla,2019-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000003,Moonak,2019-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000004,Sangrur,2019-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_00000000000000000005,Sunam,2019-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000000,Dhuri,2019-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000001,Lehra,2019-05-28,1.847469416731409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000002,Malerkotla,2019-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000003,Moonak,2019-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000004,Sangrur,2019-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528_00000000000000000005,Sunam,2019-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000000,Dhuri,2019-05-29,0.028628171386132637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000001,Lehra,2019-05-29,0.003694938966544636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000002,Malerkotla,2019-05-29,0.17800973475511583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000003,Moonak,2019-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000004,Sangrur,2019-05-29,7.895236519636996E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529_00000000000000000005,Sunam,2019-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000000,Dhuri,2019-05-30,3.334827563669382E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000001,Lehra,2019-05-30,1.847469416731409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000002,Malerkotla,2019-05-30,2.2884274487642827E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000003,Moonak,2019-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000004,Sangrur,2019-05-30,1.984139613848879E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530_00000000000000000005,Sunam,2019-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531_00000000000000000000,Dhuri,2019-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
